"GAME_ID","EVENTNUM","CORRECTED_EVENTNUM","EVENTMSGTYPE","EVENTMSGACTIONTYPE","PERIOD","WCTIMESTRING","PCTIMESTRING","SECONDS_REMAINING","HOMEDESCRIPTION","NEUTRALDESCRIPTION","VISITORDESCRIPTION","SCORE","SCOREMARGIN","PERSON1TYPE","PLAYER1_ID","PLAYER1_NAME","PLAYER1_TEAM_ID","PLAYER1_TEAM_CITY","PLAYER1_TEAM_NICKNAME","PLAYER1_TEAM_ABBREVIATION","PERSON2TYPE","PLAYER2_ID","PLAYER2_NAME","PLAYER2_TEAM_ID","PLAYER2_TEAM_CITY","PLAYER2_TEAM_NICKNAME","PLAYER2_TEAM_ABBREVIATION","PERSON3TYPE","PLAYER3_ID","PLAYER3_NAME","PLAYER3_TEAM_ID","PLAYER3_TEAM_CITY","PLAYER3_TEAM_NICKNAME","PLAYER3_TEAM_ABBREVIATION","HOME_PLAYER1","HOME_PLAYER2","HOME_PLAYER3","HOME_PLAYER4","HOME_PLAYER5","VISITOR_PLAYER1","VISITOR_PLAYER2","VISITOR_PLAYER3","VISITOR_PLAYER4","VISITOR_PLAYER5","GAME_NUMERIC","qsecs_elapsed","tsecs_elapsed","players"
"0021600978",474,402,2,5,4,22:16:00,00:58:00,58,"MISS Antetokounmpo 1' Layup","NULL","NULL","93 - 97",4,4,203507,"Giannis Antetokounmpo",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","203503","202328","203507","203521","1626157","201937","202357","201575","203952",21600978,662,2822,"203114, 203503, 202328, 203507, 203521"
"0021600978",472,400,5,45,4,22:16:00,01:30:00,90,"Monroe Out of Bounds - Bad Pass Turnover Turnover (P2.T13)","NULL","NULL","93 - 97",4,4,202328,"Greg Monroe",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","203503","202328","203507","203521","1626157","201937","202357","201575","203952",21600978,630,2790,"203114, 203503, 202328, 203507, 203521"
"0021600978",471,399,4,0,4,22:16:00,01:41:00,101,"Middleton REBOUND (Off:1 Def:6)","NULL","NULL","93 - 97",4,4,203114,"Khris Middleton",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","203503","202328","203507","203521","1626157","201937","202357","201575","203952",21600978,619,2779,"203114, 203503, 202328, 203507, 203521"
"0021600978",468,396,4,0,4,22:15:00,02:16:00,136,"Snell REBOUND (Off:1 Def:4)","NULL","NULL","93 - 97",4,4,203503,"Tony Snell",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","203503","202328","203507","203521","1626157","201937","202357","201575","203952",21600978,584,2744,"203114, 203503, 202328, 203507, 203521"
"0021600978",465,394,3,12,4,22:14:00,02:36:00,156,"Antetokounmpo Free Throw 2 of 2 (18 PTS)","NULL","NULL","93 - 97",4,4,203507,"Giannis Antetokounmpo",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","203503","202328","203507","203521","1626157","201937","202357","201575","203952",21600978,564,2724,"203114, 203503, 202328, 203507, 203521"
"0021600978",463,393,3,11,4,22:14:00,02:36:00,156,"Antetokounmpo Free Throw 1 of 2 (17 PTS)","NULL","NULL","93 - 96",3,4,203507,"Giannis Antetokounmpo",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","203503","202328","203507","203521","1626157","201937","202357","201575","203952",21600978,564,2724,"203114, 203503, 202328, 203507, 203521"
"0021600978",460,390,8,0,4,22:13:00,02:59:00,179,"SUB: Snell FOR Terry","NULL","NULL","91 - 95",4,4,1891,"Jason Terry",1610612749,"Milwaukee","Bucks","MIL",4,203503,"Tony Snell","1610612749","Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","203503","202328","203507","203521","1626157","201937","202357","201575","203952",21600978,541,2701,"203114, 203503, 202328, 203507, 203521"
"0021600978",454,386,2,63,4,22:10:00,02:59:00,179,"MISS Antetokounmpo 11' Fadeaway Jumper","NULL","NULL","91 - 95",4,4,203507,"Giannis Antetokounmpo",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","203521","1626157","201937","202357","201575","203952",21600978,541,2701,"203114, 1891, 202328, 203507, 203521"
"0021600978",452,384,1,78,4,22:10:00,03:42:00,222,"Middleton 7' Floating Jump Shot (9 PTS) (Antetokounmpo 7 AST)","NULL","NULL","89 - 95",6,4,203114,"Khris Middleton",1610612749,"Milwaukee","Bucks","MIL",4,203507,"Giannis Antetokounmpo","1610612749","Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","203521","1626157","201937","202357","201575","203952",21600978,498,2658,"203114, 1891, 202328, 203507, 203521"
"0021600978",451,383,4,0,4,22:10:00,03:52:00,232,"Antetokounmpo REBOUND (Off:0 Def:4)","NULL","NULL","89 - 93",4,4,203507,"Giannis Antetokounmpo",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","203521","1626157","201937","202357","201575","203952",21600978,488,2648,"203114, 1891, 202328, 203507, 203521"
"0021600978",449,381,5,5,4,22:09:00,04:10:00,250,"Antetokounmpo Foul Turnover (P2.T10)","NULL","NULL","89 - 93",4,4,203507,"Giannis Antetokounmpo",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",1,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","203521","1626157","201937","202357","201575","203952",21600978,470,2630,"203114, 1891, 202328, 203507, 203521"
"0021600978",448,380,6,26,4,22:09:00,04:10:00,250,"Antetokounmpo Offensive Charge Foul (P5.PN) (D.Collins)","NULL","NULL","89 - 93",4,4,203507,"Giannis Antetokounmpo",1610612749,"Milwaukee","Bucks","MIL",5,202357,"Nemanja Bjelica","1610612750","Minnesota","Timberwolves","MIN",1,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","203521","1626157","201937","202357","201575","203952",21600978,470,2630,"203114, 1891, 202328, 203507, 203521"
"0021600978",445,378,8,0,4,22:08:00,04:21:00,261,"SUB: Dellavedova FOR Vaughn","NULL","NULL","88 - 93",5,4,1626173,"Rashad Vaughn",1610612749,"Milwaukee","Bucks","MIL",4,203521,"Matthew Dellavedova","1610612749","Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","203521","1626157","201937","202357","201575","203952",21600978,459,2619,"203114, 1891, 202328, 203507, 203521"
"0021600978",442,375,6,27,4,22:08:00,04:21:00,261,"Vaughn Personal Block Foul (P3.PN) (D.Collins)","NULL","NULL","88 - 93",5,4,1626173,"Rashad Vaughn",1610612749,"Milwaukee","Bucks","MIL",5,201937,"Ricky Rubio","1610612750","Minnesota","Timberwolves","MIN",1,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","1626173","1626157","201937","202357","201575","203952",21600978,459,2619,"203114, 1891, 202328, 203507, 1626173"
"0021600978",441,374,1,5,4,22:08:00,04:34:00,274,"Vaughn 1' Layup (10 PTS) (Monroe 2 AST)","NULL","NULL","88 - 93",5,4,1626173,"Rashad Vaughn",1610612749,"Milwaukee","Bucks","MIL",4,202328,"Greg Monroe","1610612749","Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","1626173","1626157","201937","202357","201575","203952",21600978,446,2606,"203114, 1891, 202328, 203507, 1626173"
"0021600978",435,372,3,12,4,22:06:00,05:16:00,316,"Antetokounmpo Free Throw 2 of 2 (16 PTS)","NULL","NULL","86 - 91",5,4,203507,"Giannis Antetokounmpo",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","1626173","1626157","201937","202357","201575","203952",21600978,404,2564,"203114, 1891, 202328, 203507, 1626173"
"0021600978",432,371,3,11,4,22:06:00,05:16:00,316,"Antetokounmpo Free Throw 1 of 2 (15 PTS)","NULL","NULL","86 - 90",4,4,203507,"Giannis Antetokounmpo",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","1626173","1626157","201937","202357","201575","203952",21600978,404,2564,"203114, 1891, 202328, 203507, 1626173"
"0021600978",422,365,1,42,4,22:03:00,05:47:00,347,"Vaughn 1' Driving Layup (8 PTS)","NULL","NULL","83 - 89",6,4,1626173,"Rashad Vaughn",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","1626173","1626157","201937","202357","203498","203952",21600978,373,2533,"203114, 1891, 202328, 203507, 1626173"
"0021600978",417,360,5,1,4,22:01:00,07:28:00,448,"Middleton Bad Pass Turnover (P2.T8)","NULL","Wiggins STEAL (1 STL)","79 - 87",8,4,203114,"Khris Middleton",1610612749,"Milwaukee","Bucks","MIL",5,203952,"Andrew Wiggins","1610612750","Minnesota","Timberwolves","MIN",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","1626173","1626157","201937","202357","203498","203952",21600978,272,2432,"203114, 1891, 202328, 203507, 1626173"
"0021600978",414,357,4,0,4,22:00:00,07:43:00,463,"Antetokounmpo REBOUND (Off:0 Def:3)","NULL","NULL","79 - 87",8,4,203507,"Giannis Antetokounmpo",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","1626173","1626157","201937","202357","203498","1626145",21600978,257,2417,"203114, 1891, 202328, 203507, 1626173"
"0021600978",412,355,1,5,4,22:00:00,08:06:00,486,"Monroe  Layup (12 PTS) (Vaughn 2 AST)","NULL","NULL","79 - 87",8,4,202328,"Greg Monroe",1610612749,"Milwaukee","Bucks","MIL",4,1626173,"Rashad Vaughn","1610612749","Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","1626173","1626157","201937","202357","203498","1626145",21600978,234,2394,"203114, 1891, 202328, 203507, 1626173"
"0021600978",411,354,4,0,4,21:59:00,08:16:00,496,"Middleton REBOUND (Off:1 Def:5)","NULL","NULL","79 - 85",6,4,203114,"Khris Middleton",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","1626173","1626157","201937","202357","203498","1626145",21600978,224,2384,"203114, 1891, 202328, 203507, 1626173"
"0021600978",408,351,2,79,4,21:59:00,08:41:00,521,"MISS Vaughn 11' Pullup Jump Shot","NULL","NULL","79 - 85",6,4,1626173,"Rashad Vaughn",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","1626173","1626157","201937","202357","203498","1626145",21600978,199,2359,"203114, 1891, 202328, 203507, 1626173"
"0021600978",403,348,6,2,4,21:58:00,09:03:00,543,"Antetokounmpo S.FOUL (P4.PN) (S.Wright)","NULL","NULL","77 - 85",8,4,203507,"Giannis Antetokounmpo",1610612749,"Milwaukee","Bucks","MIL",5,1626157,"Karl-Anthony Towns","1610612750","Minnesota","Timberwolves","MIN",1,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","1626173","1626157","201937","202357","203498","1626145",21600978,177,2337,"203114, 1891, 202328, 203507, 1626173"
"0021600978",402,347,1,41,4,21:57:00,09:20:00,560,"Vaughn  Running Layup (6 PTS) (Middleton 4 AST)","NULL","NULL","77 - 85",8,4,1626173,"Rashad Vaughn",1610612749,"Milwaukee","Bucks","MIL",4,203114,"Khris Middleton","1610612749","Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","1626173","1626157","201937","202357","203498","1626145",21600978,160,2320,"203114, 1891, 202328, 203507, 1626173"
"0021600978",401,346,4,0,4,21:57:00,09:23:00,563,"Middleton REBOUND (Off:1 Def:4)","NULL","NULL","77 - 83",6,4,203114,"Khris Middleton",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","1626173","1626157","201937","202357","203498","1626145",21600978,157,2317,"203114, 1891, 202328, 203507, 1626173"
"0021600978",399,344,6,1,4,21:57:00,09:35:00,575,"Antetokounmpo P.FOUL (P3.T4) (S.Anderson)","NULL","NULL","77 - 83",6,4,203507,"Giannis Antetokounmpo",1610612749,"Milwaukee","Bucks","MIL",5,202357,"Nemanja Bjelica","1610612750","Minnesota","Timberwolves","MIN",1,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","1626173","1626157","201937","202357","203498","1626145",21600978,145,2305,"203114, 1891, 202328, 203507, 1626173"
"0021600978",398,343,8,0,4,21:57:00,09:40:00,580,"SUB: Antetokounmpo FOR Henson","NULL","NULL","77 - 83",6,4,203089,"John Henson",1610612749,"Milwaukee","Bucks","MIL",4,203507,"Giannis Antetokounmpo","1610612749","Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203507","1626173","1626157","201937","202357","203498","1626145",21600978,140,2300,"203114, 1891, 202328, 203507, 1626173"
"0021600978",396,341,6,1,4,21:56:00,09:40:00,580,"Henson P.FOUL (P5.T3) (S.Wright)","NULL","NULL","77 - 83",6,4,203089,"John Henson",1610612749,"Milwaukee","Bucks","MIL",5,202357,"Nemanja Bjelica","1610612750","Minnesota","Timberwolves","MIN",1,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203089","1626173","1626157","1627739","202357","203498","1626145",21600978,140,2300,"203114, 1891, 202328, 203089, 1626173"
"0021600978",394,339,2,41,4,21:56:00,09:50:00,590,"MISS Monroe 1' Running Layup","NULL","Bjelica BLOCK (1 BLK)","77 - 83",6,4,202328,"Greg Monroe",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",5,202357,"Nemanja Bjelica","1610612750","Minnesota","Timberwolves","MIN","203114","1891","202328","203089","1626173","1626157","1627739","202357","203498","1626145",21600978,130,2290,"203114, 1891, 202328, 203089, 1626173"
"0021600978",393,338,4,0,4,21:56:00,09:52:00,592,"Middleton REBOUND (Off:1 Def:3)","NULL","NULL","77 - 83",6,4,203114,"Khris Middleton",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203089","1626173","1626157","1627739","202357","203498","1626145",21600978,128,2288,"203114, 1891, 202328, 203089, 1626173"
"0021600978",386,333,1,97,4,21:53:00,10:21:00,621,"Monroe 1' Tip Layup Shot (10 PTS)","NULL","NULL","77 - 83",6,4,202328,"Greg Monroe",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203089","1626173","1626157","1627739","202357","203498","1626145",21600978,99,2259,"203114, 1891, 202328, 203089, 1626173"
"0021600978",387,332,4,0,4,21:53:00,10:21:00,621,"Monroe REBOUND (Off:4 Def:2)","NULL","NULL","77 - 81",4,4,202328,"Greg Monroe",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203089","1626173","1626157","1627739","202357","203498","1626145",21600978,99,2259,"203114, 1891, 202328, 203089, 1626173"
"0021600978",385,331,2,1,4,21:53:00,10:22:00,622,"MISS Terry 10' Jump Shot","NULL","NULL","77 - 81",4,4,1891,"Jason Terry",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203089","1626173","1626157","1627739","202357","203498","1626145",21600978,98,2258,"203114, 1891, 202328, 203089, 1626173"
"0021600978",384,330,4,0,4,21:53:00,10:32:00,632,"Henson REBOUND (Off:3 Def:3)","NULL","NULL","77 - 81",4,4,203089,"John Henson",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203089","1626173","1626157","1627739","202357","203498","1626145",21600978,88,2248,"203114, 1891, 202328, 203089, 1626173"
"0021600978",380,326,1,42,4,21:53:00,10:45:00,645,"Vaughn 1' Driving Layup (4 PTS)","NULL","NULL","77 - 81",4,4,1626173,"Rashad Vaughn",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203089","1626173","1626157","1627739","202357","203498","1626145",21600978,75,2235,"203114, 1891, 202328, 203089, 1626173"
"0021600978",375,323,6,2,4,21:52:00,11:07:00,667,"Middleton S.FOUL (P3.T2) (D.Collins)","NULL","NULL","75 - 79",4,4,203114,"Khris Middleton",1610612749,"Milwaukee","Bucks","MIL",5,1626157,"Karl-Anthony Towns","1610612750","Minnesota","Timberwolves","MIN",1,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203089","1626173","1626157","1627739","202357","203498","1626145",21600978,53,2213,"203114, 1891, 202328, 203089, 1626173"
"0021600978",372,321,3,12,4,21:51:00,11:14:00,674,"MISS Henson Free Throw 2 of 2","NULL","NULL","75 - 79",4,4,203089,"John Henson",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203089","1626173","1626157","1627739","202357","203498","1626145",21600978,46,2206,"203114, 1891, 202328, 203089, 1626173"
"0021600978",370,320,3,11,4,21:51:00,11:14:00,674,"Henson Free Throw 1 of 2 (11 PTS)","NULL","NULL","75 - 79",4,4,203089,"John Henson",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203089","1626173","1626157","1627739","202357","203498","1626145",21600978,46,2206,"203114, 1891, 202328, 203089, 1626173"
"0021600978",367,317,6,1,4,21:50:00,11:37:00,697,"Vaughn P.FOUL (P2.T1) (S.Wright)","NULL","NULL","75 - 78",3,4,1626173,"Rashad Vaughn",1610612749,"Milwaukee","Bucks","MIL",5,1626145,"Tyus Jones","1610612750","Minnesota","Timberwolves","MIN",1,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203089","1626173","1626157","1627739","202357","203498","1626145",21600978,23,2183,"203114, 1891, 202328, 203089, 1626173"
"0021600978",365,316,3,12,4,21:50:00,11:45:00,705,"Middleton Free Throw 2 of 2 (7 PTS)","NULL","NULL","75 - 78",3,4,203114,"Khris Middleton",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203089","1626173","1626157","1627739","202357","203498","1626145",21600978,15,2175,"203114, 1891, 202328, 203089, 1626173"
"0021600978",363,315,3,11,4,21:49:00,11:45:00,705,"Middleton Free Throw 1 of 2 (6 PTS)","NULL","NULL","75 - 77",2,4,203114,"Khris Middleton",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","203114","1891","202328","203089","1626173","1626157","1627739","202357","203498","1626145",21600978,15,2175,"203114, 1891, 202328, 203089, 1626173"
"0021600978",352,305,5,1,3,21:46:00,00:05:00,5,"Middleton Bad Pass Turnover (P1.T7)","NULL","Dunn STEAL (1 STL)","73 - 76",3,4,203114,"Khris Middleton",1610612749,"Milwaukee","Bucks","MIL",5,1627739,"Kris Dunn","1610612750","Minnesota","Timberwolves","MIN",0,0,"NULL","NULL","NULL","NULL","NULL","1891","203114","203503","1626173","202328","203952","203476","202357","203498","1627739",21600978,715,2155,"1891, 203114, 203503, 1626173, 202328"
"0021600978",351,304,4,0,3,21:45:00,00:26:00,26,"Terry REBOUND (Off:1 Def:2)","NULL","NULL","73 - 76",3,4,1891,"Jason Terry",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","1891","203114","203503","1626173","202328","203952","203476","202357","203498","1627739",21600978,694,2134,"1891, 203114, 203503, 1626173, 202328"
"0021600978",349,302,1,63,3,21:45:00,00:47:00,47,"Middleton 14' Fadeaway Jumper (5 PTS)","NULL","NULL","73 - 76",3,4,203114,"Khris Middleton",1610612749,"Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL","NULL","NULL","NULL","NULL","1891","203114","203503","1626173","202328","203952","203476","202357","203498","1627739",21600978,673,2113,"1891, 203114, 203503, 1626173, 202328"
"0021600978",346,299,8,0,3,21:44:00,01:14:00,74,"SUB: Middleton FOR Antetokounmpo","NULL","NULL","73 - 74",1,4,203507,"Giannis Antetokounmpo",1610612749,"Milwaukee","Bucks","MIL",4,203114,"Khris Middleton","1610612749","Milwaukee","Bucks","MIL",0,0,"NULL","NULL","NULL","NULL","NULL","1891","203114","203503","1626173","202328","203952","203476","202357","201575","1627739",21600978,646,2086,"1891, 203114, 203503, 1626173, 202328"
