"second","GiannisAntetokounmpo","MalcolmBrogdon","MatthewDellavedova","TonySnell","GregMonroe","JohnHenson","MirzaTeletovic","JasonTerry","KhrisMiddleton","ThonMaker","RashadVaughn","SpencerHawes","TerrenceJones","AxelToupane","MichaelBeasley","JabariParker","MilesPlumlee","SteveNovak"
2304,16,26,7,3,22,5,17,23,4,1,7,0,0,0,12,11,1,0
2305,16,26,7,3,22,5,17,23,4,1,7,0,0,0,12,11,1,0
2306,16,26,7,3,22,5,17,23,4,1,7,0,0,0,12,11,1,0
2307,16,26,7,3,22,5,17,23,4,1,7,0,0,0,12,11,1,0
2308,16,26,7,3,22,5,17,23,4,1,7,0,0,0,12,11,1,0
2309,16,26,7,3,22,5,17,23,4,1,7,0,0,0,12,11,1,0
2310,16,26,7,3,22,5,17,23,4,1,7,0,0,0,12,11,1,0
2311,16,26,8,3,22,5,17,22,4,1,7,0,0,0,12,11,1,0
2312,17,26,8,3,22,5,17,22,4,1,7,0,0,0,11,11,1,0
2313,17,26,8,3,22,5,17,22,4,2,7,0,0,0,10,11,1,0
2314,17,26,8,3,22,5,17,22,4,2,7,0,0,0,10,11,1,0
2315,17,26,8,3,22,5,17,22,4,2,7,0,0,0,10,11,1,0
2316,17,26,8,3,22,5,17,22,4,2,7,0,0,0,10,11,1,0
2317,17,26,8,3,22,5,17,22,4,2,7,0,0,0,10,11,1,0
2318,17,26,8,3,22,5,17,22,4,2,7,0,0,0,10,11,1,0
2319,17,26,8,3,22,5,17,22,4,2,7,0,0,0,10,11,1,0
2320,17,26,8,3,22,5,17,22,4,2,7,0,0,0,10,11,1,0
2321,17,26,8,3,22,5,17,22,4,2,7,0,0,0,10,11,1,0
2322,17,26,8,3,22,5,17,22,4,2,7,0,0,0,10,11,1,0
2323,17,26,8,3,22,5,17,22,4,2,7,0,0,0,10,11,1,0
2324,17,26,8,3,22,5,17,22,4,2,7,0,0,0,10,11,1,0
2325,17,26,8,3,22,5,17,22,4,2,7,0,0,0,10,11,1,0
2326,17,26,8,3,22,5,17,22,4,2,7,0,0,0,10,11,1,0
2327,17,26,8,3,22,5,17,22,4,2,7,0,0,0,10,11,1,0
2328,17,26,8,3,22,5,17,22,4,2,7,0,0,0,10,11,1,0
2329,17,26,8,3,22,5,17,22,4,2,7,0,0,0,10,11,1,0
2330,17,26,8,3,22,5,17,22,4,2,7,0,0,0,10,11,1,0
2331,17,26,8,3,22,5,17,22,4,2,7,0,0,0,10,11,1,0
2332,17,26,8,3,22,5,17,22,4,2,7,0,0,0,10,11,1,0
2333,17,26,8,3,21,5,17,22,4,2,7,0,0,0,10,12,1,0
2334,17,26,8,3,20,5,17,22,4,3,7,0,0,0,10,12,1,0
2335,17,26,8,3,20,5,17,22,4,3,7,0,0,0,10,12,1,0
2336,17,26,8,3,20,5,17,22,4,3,7,0,0,0,10,12,1,0
2337,17,26,8,3,20,5,17,22,4,3,7,0,0,0,10,12,1,0
2338,17,26,9,3,19,5,17,22,4,3,7,0,0,0,10,12,1,0
2339,17,26,9,3,19,5,17,22,4,3,7,0,0,0,10,12,1,0
2340,17,26,9,3,19,5,17,22,4,3,7,0,0,0,10,12,1,0
2341,17,26,9,3,19,5,17,22,4,3,7,0,0,0,10,12,1,0
2342,17,26,9,3,19,5,17,22,4,3,7,0,0,0,10,12,1,0
2343,17,26,9,3,19,5,17,22,4,3,7,0,0,0,10,12,1,0
2344,17,26,9,4,19,5,17,21,4,3,7,0,0,0,10,12,1,0
2345,17,26,9,4,19,5,17,21,4,3,7,0,0,0,10,12,1,0
2346,17,26,9,4,19,5,17,21,4,3,7,0,0,0,10,12,1,0
2347,17,26,9,4,19,5,17,21,4,3,7,0,0,0,10,12,1,0
2348,17,26,9,4,19,5,17,21,4,3,7,0,0,0,10,12,1,0
2349,17,26,9,4,19,5,18,20,4,3,7,0,0,0,9,13,1,0
2350,17,26,10,4,19,5,18,19,4,3,7,0,0,0,9,13,1,0
2351,17,26,10,4,19,5,18,19,4,3,7,0,0,0,9,13,1,0
2352,17,26,10,4,19,5,18,19,4,3,7,0,0,0,9,13,1,0
2353,17,26,10,4,19,5,18,19,4,3,7,0,0,0,9,13,1,0
2354,17,26,10,4,19,5,18,19,4,3,7,0,0,0,8,14,1,0
2355,17,26,10,4,19,5,18,19,4,3,7,0,0,0,8,14,1,0
2356,17,26,10,4,19,5,18,19,4,3,7,0,0,0,8,14,1,0
2357,17,26,10,4,19,5,18,19,4,3,7,0,0,0,8,14,1,0
2358,17,26,10,5,18,6,18,18,4,3,7,0,0,0,8,14,1,0
2359,17,26,10,5,18,6,18,18,4,3,7,0,0,0,8,14,1,0
2360,17,26,10,5,18,6,18,18,4,3,7,0,0,0,8,14,1,0
2361,17,27,10,5,18,6,18,17,4,3,7,0,0,0,8,14,1,0
2362,17,27,10,5,16,7,18,17,4,4,7,0,0,0,8,14,1,0
2363,17,27,10,5,16,7,18,17,4,4,7,0,0,0,8,14,1,0
2364,17,27,10,5,16,7,18,17,4,4,7,0,0,0,8,14,1,0
2365,17,27,10,5,16,7,18,17,4,4,7,0,0,0,8,14,1,0
2366,17,27,10,5,16,7,18,17,4,4,7,0,0,0,8,14,1,0
2367,17,27,10,5,16,7,18,17,4,4,7,0,0,0,8,14,1,0
2368,17,27,10,5,16,7,18,17,4,4,7,0,0,0,8,14,1,0
2369,18,27,10,5,16,7,18,17,4,4,6,0,0,0,8,14,1,0
2370,18,27,10,5,16,7,18,17,4,4,6,0,0,0,8,14,1,0
2371,18,27,10,5,16,7,18,17,4,4,6,0,0,0,8,14,1,0
2372,18,27,10,5,16,7,18,17,4,4,6,0,0,0,8,14,1,0
2373,18,27,10,5,16,7,18,17,4,4,6,0,0,0,8,14,1,0
2374,18,27,10,5,16,7,18,17,4,4,6,0,0,0,8,14,1,0
2375,18,27,10,4,15,7,18,17,4,5,7,0,0,0,8,13,2,0
2376,18,27,10,4,15,7,18,17,4,5,7,0,0,0,8,13,2,0
2377,18,27,10,4,15,7,18,17,4,5,7,0,0,0,8,13,2,0
2378,19,27,10,4,15,7,17,17,4,5,7,0,0,0,8,13,2,0
2379,19,27,10,4,15,7,17,17,4,5,7,0,0,0,8,13,2,0
2380,19,27,10,4,15,7,17,17,4,5,7,0,0,0,8,13,2,0
2381,19,27,10,4,15,7,17,17,4,5,7,0,0,0,8,13,2,0
2382,19,26,11,5,15,6,16,17,4,5,7,0,0,0,8,14,2,0
2383,19,26,11,5,15,6,16,17,4,5,7,0,0,0,8,14,2,0
2384,19,26,11,5,15,6,16,17,4,5,7,0,0,0,8,14,2,0
2385,19,26,11,6,15,6,16,16,4,5,7,0,0,0,8,14,2,0
2386,19,26,11,6,15,6,16,16,4,5,7,0,0,0,8,14,2,0
2387,19,26,11,6,15,6,16,16,4,5,7,0,0,0,8,14,2,0
2388,19,26,11,6,15,6,16,16,4,5,7,0,0,0,8,14,2,0
2389,19,26,11,6,15,6,16,16,4,5,7,0,0,0,8,14,2,0
2390,19,26,11,6,15,6,16,16,4,5,7,0,0,0,8,14,2,0
2391,19,26,11,6,15,6,16,16,4,5,7,0,0,0,8,14,2,0
2392,19,26,11,6,15,6,16,16,4,5,7,0,0,0,8,14,2,0
2393,19,26,11,6,15,6,16,16,4,5,7,0,0,0,8,14,2,0
2394,19,26,11,6,15,6,16,16,4,5,7,0,0,0,8,14,2,0
2395,19,26,11,6,15,6,16,16,4,5,7,0,0,0,8,14,2,0
2396,19,26,11,6,15,6,16,16,4,5,7,0,0,0,8,14,2,0
2397,19,26,11,6,15,6,16,16,4,5,7,0,0,0,8,14,2,0
2398,19,26,11,7,15,6,16,15,4,4,7,0,0,0,8,15,2,0
2399,19,26,11,7,15,6,16,15,4,4,7,0,0,0,8,15,2,0
2400,19,26,11,7,15,6,16,15,4,4,7,0,0,0,8,15,2,0
2401,19,26,11,7,15,6,16,15,4,4,7,0,0,0,8,15,2,0
2402,19,26,11,7,15,6,16,15,4,4,7,0,0,0,8,15,2,0
2403,19,26,11,7,15,6,16,15,4,4,7,0,0,0,8,15,2,0
2404,19,26,11,7,15,6,16,15,4,4,7,0,0,0,8,15,2,0
2405,19,26,11,7,15,6,16,15,4,4,7,0,0,0,8,15,2,0
2406,19,26,11,7,15,6,16,15,4,4,7,0,0,0,8,15,2,0
2407,19,26,11,7,15,6,16,15,4,4,7,0,0,0,8,15,2,0
2408,19,26,11,7,15,6,16,15,4,4,7,0,0,0,8,15,2,0
2409,19,25,11,8,14,7,16,15,4,4,7,0,0,0,7,16,2,0
2410,19,25,11,8,14,7,16,15,4,4,7,0,0,0,7,16,2,0
2411,19,25,11,8,14,7,16,15,4,4,7,0,0,0,7,16,2,0
2412,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2413,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2414,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2415,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2416,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2417,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2418,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2419,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2420,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2421,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2422,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2423,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2424,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2425,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2426,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2427,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2428,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2429,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2430,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2431,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2432,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2433,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2434,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2435,20,25,11,8,13,7,16,15,4,4,7,0,0,0,7,16,2,0
2436,20,25,11,9,13,7,16,15,4,4,6,0,0,0,7,16,2,0
2437,20,25,11,9,13,7,16,15,4,4,6,0,0,0,7,16,2,0
2438,20,25,11,9,13,7,16,15,4,4,6,0,0,0,7,16,2,0
2439,20,25,11,9,13,7,16,15,4,4,6,0,0,0,7,16,2,0
2440,20,25,11,9,13,7,16,15,4,4,6,0,0,0,7,16,2,0
2441,20,25,11,9,13,7,16,15,4,4,6,0,0,0,7,16,2,0
2442,20,25,11,9,13,7,16,15,4,4,6,0,0,0,7,16,2,0
2443,20,25,11,9,13,7,16,15,4,4,6,0,0,0,7,16,2,0
2444,21,25,11,9,13,7,15,15,4,4,6,0,0,0,7,16,2,0
2445,21,25,11,9,13,7,15,15,4,4,6,0,0,0,7,16,2,0
2446,21,25,11,9,13,7,15,15,4,4,6,0,0,0,7,16,2,0
2447,21,25,11,9,13,7,15,15,4,4,6,0,0,0,7,16,2,0
2448,21,25,11,9,13,7,15,15,4,4,6,0,0,0,7,16,2,0
2449,21,25,11,9,13,7,15,14,4,4,6,0,0,0,6,17,3,0
2450,21,25,11,9,13,7,15,14,4,4,6,0,0,0,6,17,3,0
2451,21,25,11,9,13,7,15,14,4,4,6,0,0,0,6,17,3,0
2452,21,25,11,9,13,7,15,14,4,4,6,0,0,0,6,17,3,0
2453,21,25,11,9,13,7,15,14,4,4,6,0,0,0,6,17,3,0
2454,21,25,11,9,13,7,15,14,4,4,6,0,0,0,6,17,3,0
2455,21,25,11,9,13,7,15,14,4,4,6,0,0,0,6,17,3,0
2456,21,25,11,9,13,7,15,14,4,4,6,0,0,0,6,17,3,0
2457,21,25,11,9,13,7,15,14,4,4,6,0,0,0,6,17,3,0
2458,22,24,12,9,12,8,15,14,4,4,6,0,0,0,5,17,3,0
2459,22,24,12,9,12,8,15,14,4,4,6,0,0,0,5,17,3,0
2460,22,24,12,9,12,8,15,14,4,4,6,0,0,0,5,17,3,0
2461,22,24,12,9,12,8,15,14,4,4,6,0,0,0,5,17,3,0
2462,22,24,12,9,12,8,15,14,4,4,6,0,0,0,5,17,3,0
2463,22,24,12,9,12,8,15,14,4,4,6,0,0,0,5,17,3,0
2464,22,24,12,9,12,8,15,14,4,4,6,0,0,0,5,17,3,0
2465,22,24,12,10,12,8,15,14,4,4,6,0,0,0,4,17,3,0
2466,22,23,13,10,12,8,15,14,4,4,6,0,0,0,4,17,3,0
2467,22,23,13,10,12,8,15,14,4,4,6,0,0,0,4,17,3,0
2468,22,23,13,10,12,8,15,14,4,4,6,0,0,0,4,17,3,0
2469,22,23,13,10,12,8,15,14,4,4,6,0,0,0,4,17,3,0
2470,22,23,13,10,12,8,15,14,4,4,6,0,0,0,4,17,3,0
2471,22,23,13,10,12,8,15,14,4,4,6,0,0,0,4,17,3,0
2472,22,23,13,10,12,8,15,14,4,4,6,0,0,0,4,17,3,0
2473,22,23,13,10,12,8,15,14,4,4,6,0,0,0,4,17,3,0
2474,22,22,14,10,12,8,15,14,4,4,6,0,0,0,5,16,3,0
2475,23,22,14,10,12,8,15,13,4,4,6,0,0,0,5,16,3,0
2476,23,22,14,10,12,8,15,13,4,4,6,0,0,0,5,16,3,0
2477,23,22,14,10,12,8,15,13,4,4,6,0,0,0,5,16,3,0
2478,23,22,14,10,12,8,15,13,4,4,6,0,0,0,5,16,3,0
2479,23,22,14,10,12,8,15,13,4,4,6,0,0,0,5,16,3,0
2480,23,22,14,10,12,8,15,13,4,4,6,0,0,0,5,16,3,0
2481,23,22,14,10,12,8,15,13,4,4,6,0,0,0,5,16,3,0
2482,23,22,14,10,12,8,15,13,4,4,6,0,0,0,5,16,3,0
2483,23,22,14,10,12,8,15,13,4,4,6,0,0,0,5,16,3,0
2484,23,22,14,10,12,8,15,13,4,4,6,0,0,0,5,16,3,0
2485,23,22,14,10,12,8,15,13,4,4,6,0,0,0,5,16,3,0
2486,24,22,14,10,12,8,15,13,4,3,6,0,0,0,5,16,3,0
2487,24,22,14,10,12,8,15,13,4,3,6,0,0,0,5,16,3,0
2488,24,22,14,10,12,8,15,13,4,3,6,0,0,0,5,16,3,0
2489,24,22,14,10,12,8,15,13,4,3,6,0,0,0,5,16,3,0
2490,24,22,14,10,12,8,15,13,4,3,6,0,0,0,5,16,3,0
2491,24,22,14,10,12,8,15,13,4,3,6,0,0,0,5,16,3,0
2492,24,22,14,10,12,8,15,13,4,3,6,0,0,0,5,16,3,0
2493,24,22,14,10,12,8,15,13,4,3,6,0,0,0,5,16,3,0
2494,24,22,14,10,12,8,15,13,4,3,6,0,0,0,5,16,3,0
2495,24,22,14,10,12,8,15,13,4,3,6,0,0,0,5,16,3,0
2496,24,22,14,10,12,8,15,13,4,3,6,0,0,0,5,16,3,0
2497,24,22,14,10,12,8,15,13,4,3,6,0,0,0,5,16,3,0
2498,24,22,14,10,12,8,15,13,4,3,6,0,0,0,5,16,3,0
2499,24,22,14,10,12,8,15,13,4,3,6,0,0,0,5,16,3,0
2500,24,22,14,10,12,8,15,13,4,3,6,0,0,0,5,16,3,0
2501,24,22,14,10,12,8,15,13,4,3,6,0,0,0,5,16,3,0
2502,24,22,14,10,12,8,15,13,4,3,6,0,0,0,5,16,3,0
2503,24,22,14,10,11,8,15,13,4,4,6,0,0,0,5,16,3,0
2504,24,22,14,10,11,8,15,13,4,4,6,0,0,0,5,16,3,0
2505,24,22,14,10,11,8,15,13,4,4,6,0,0,0,5,16,3,0
2506,24,21,15,10,11,8,15,13,4,4,6,0,0,0,5,16,3,0
2507,24,21,15,10,11,8,14,13,4,4,7,0,0,0,5,16,3,0
2508,24,21,15,10,11,8,14,13,4,4,7,0,0,0,5,16,3,0
2509,24,21,15,10,11,8,14,13,4,4,7,0,0,0,5,16,3,0
2510,24,21,15,10,11,8,14,13,4,4,7,0,0,0,5,16,3,0
2511,24,21,15,10,11,8,14,13,4,4,7,0,0,0,5,16,3,0
2512,24,21,15,10,11,8,14,13,4,4,7,0,0,0,5,16,3,0
2513,24,21,15,10,11,8,14,13,4,4,7,0,0,0,5,16,3,0
2514,24,21,15,10,11,8,14,13,4,4,7,0,0,0,5,16,3,0
2515,24,21,15,10,11,8,14,13,4,4,7,0,0,0,5,16,3,0
2516,24,21,15,10,11,8,14,13,4,4,7,0,0,0,5,16,3,0
2517,24,21,15,10,11,8,14,13,4,4,7,0,0,0,5,16,3,0
2518,24,21,15,10,11,8,14,13,4,4,7,0,0,0,5,16,3,0
2519,24,21,15,10,11,8,14,13,4,4,7,0,0,0,5,16,3,0
2520,24,21,15,10,11,8,14,13,4,4,7,0,0,0,5,16,3,0
2521,24,21,15,10,11,8,14,13,4,4,7,0,0,0,5,16,3,0
2522,24,21,15,11,11,8,14,13,4,4,6,0,0,0,5,16,3,0
2523,24,21,15,11,11,8,14,13,4,4,6,0,0,0,5,16,3,0
2524,24,21,15,11,11,8,14,13,4,4,6,0,0,0,5,16,3,0
2525,24,21,15,11,11,8,14,13,4,4,6,0,0,0,5,16,3,0
2526,24,21,15,11,11,8,14,13,4,4,6,0,0,0,5,16,3,0
2527,24,21,15,11,11,8,13,13,4,4,6,0,0,0,5,17,3,0
2528,24,21,15,12,11,8,13,12,4,4,6,0,0,0,5,17,3,0
2529,24,21,15,12,11,8,13,12,4,4,6,0,0,0,5,17,3,0
2530,24,21,15,12,11,8,13,12,4,4,6,0,0,0,5,17,3,0
2531,25,21,15,13,11,8,13,11,3,4,6,0,0,0,5,17,3,0
2532,25,21,15,13,11,8,13,11,3,4,6,0,0,0,5,17,3,0
2533,25,21,15,13,11,8,13,11,3,4,6,0,0,0,5,17,3,0
2534,25,21,15,13,11,8,13,11,3,4,6,0,0,0,5,17,3,0
2535,25,21,15,13,11,8,13,11,3,4,6,0,0,0,5,17,3,0
2536,25,21,15,13,11,8,13,11,3,4,6,0,0,0,5,17,3,0
2537,25,21,15,13,11,8,13,11,3,4,6,0,0,0,5,17,3,0
2538,25,21,15,13,11,8,13,11,3,4,6,0,0,0,5,17,3,0
2539,25,21,15,13,11,8,13,11,3,4,6,0,0,0,5,17,3,0
2540,25,21,15,13,11,8,13,11,3,4,6,0,0,0,5,17,3,0
2541,25,21,15,13,11,8,13,11,3,4,6,0,0,0,5,17,3,0
2542,25,21,15,13,11,8,13,11,3,4,6,0,0,0,5,17,3,0
2543,25,21,15,14,11,8,13,11,3,4,5,0,0,0,5,17,3,0
2544,25,21,15,14,11,8,13,11,3,4,5,0,0,0,5,17,3,0
2545,25,20,16,14,10,9,13,11,3,4,5,0,0,0,5,17,3,0
2546,26,21,16,15,10,9,12,10,2,4,5,0,0,0,5,17,3,0
2547,26,21,16,15,10,9,12,10,2,4,5,0,0,0,5,17,3,0
2548,26,20,16,16,10,9,12,10,2,4,5,0,0,0,5,17,3,0
2549,26,20,16,16,10,9,12,10,2,4,5,0,0,0,5,17,3,0
2550,26,20,16,16,10,9,12,10,2,4,5,0,0,0,5,17,3,0
2551,26,20,16,16,10,9,12,10,2,4,5,0,0,0,5,17,3,0
2552,26,20,16,16,11,8,12,10,2,4,5,0,0,0,5,17,3,0
2553,26,20,16,16,11,8,12,10,2,4,5,0,0,0,5,17,3,0
2554,26,20,16,16,11,8,12,10,2,4,5,0,0,0,5,17,3,0
2555,26,20,16,16,11,8,12,10,2,4,5,0,0,0,5,17,3,0
2556,26,20,16,16,11,8,12,10,2,4,5,0,0,0,5,17,3,0
2557,26,20,16,16,11,8,12,10,2,4,5,0,0,0,5,17,3,0
2558,26,20,16,16,11,8,12,10,2,4,5,0,0,0,5,17,3,0
2559,26,20,16,16,11,8,12,10,2,4,5,0,0,0,5,17,3,0
2560,26,20,16,16,11,8,12,10,2,4,5,0,0,0,5,17,3,0
2561,26,20,16,16,11,8,12,10,2,4,5,0,0,0,5,17,3,0
2562,26,20,16,16,11,8,12,10,2,4,5,0,0,0,5,17,3,0
2563,26,20,16,16,11,8,12,10,2,4,5,0,0,0,5,17,3,0
2564,26,21,15,16,11,8,12,9,2,4,5,0,0,0,5,18,3,0
2565,26,21,15,16,11,8,12,9,2,4,5,0,0,0,5,18,3,0
2566,26,21,15,16,11,8,12,9,2,4,5,0,0,0,5,18,3,0
2567,26,21,15,16,11,8,12,9,2,4,5,0,0,0,5,18,3,0
2568,26,21,15,16,11,8,12,9,2,4,5,0,0,0,5,18,3,0
2569,26,21,15,16,11,8,12,9,2,4,5,0,0,0,5,18,3,0
2570,26,21,15,16,12,7,12,9,2,4,5,0,0,0,5,18,3,0
2571,26,21,15,16,12,7,12,9,2,4,5,0,0,0,5,18,3,0
2572,26,21,15,16,12,7,12,9,2,4,5,0,0,0,5,18,3,0
2573,26,21,15,16,12,7,12,9,2,4,5,0,0,0,5,18,3,0
2574,26,21,15,16,12,7,12,9,2,4,5,0,0,0,5,18,3,0
2575,26,21,15,16,12,7,12,9,2,4,5,0,0,0,5,18,3,0
2576,25,20,17,16,12,7,12,9,2,4,5,0,0,0,5,18,3,0
2577,25,20,17,16,12,7,12,9,2,4,5,0,0,0,5,18,3,0
2578,25,20,17,16,12,7,12,9,2,4,5,0,0,0,5,18,3,0
2579,25,21,16,16,12,7,12,9,2,4,5,0,0,0,5,18,3,0
2580,25,21,17,16,12,7,12,8,2,4,5,0,0,0,4,19,3,0
2581,25,21,17,16,12,7,12,8,2,4,5,0,0,0,4,19,3,0
2582,25,21,17,16,12,7,12,8,2,4,5,0,0,0,4,19,3,0
2583,25,21,17,16,12,7,12,8,2,4,5,0,0,0,4,19,3,0
2584,25,21,17,16,12,7,12,8,2,4,5,0,0,0,4,19,3,0
2585,25,21,17,16,12,7,12,8,2,4,5,0,0,0,4,19,3,0
2586,25,21,17,16,12,7,12,8,2,4,5,0,0,0,4,19,3,0
2587,25,21,17,16,12,7,12,8,2,4,5,0,0,0,4,19,3,0
2588,25,21,17,16,12,7,12,8,2,4,5,0,0,0,4,19,3,0
2589,24,21,17,16,11,7,12,8,2,4,6,0,0,0,4,19,4,0
2590,24,21,17,16,11,7,12,8,2,4,6,0,0,0,4,19,4,0
2591,24,21,17,16,11,7,12,8,2,4,6,0,0,0,4,19,4,0
2592,24,21,17,16,11,7,12,8,2,4,6,0,0,0,4,19,4,0
2593,24,21,17,16,11,7,12,8,2,4,6,0,0,0,4,19,4,0
2594,24,21,17,16,11,7,12,8,2,4,6,0,0,0,4,19,4,0
2595,24,21,17,16,11,7,12,8,2,4,6,0,0,0,4,19,4,0
2596,24,21,17,16,11,7,12,8,2,4,6,0,0,0,4,19,4,0
2597,24,21,17,16,11,7,12,8,2,4,6,0,0,0,4,19,4,0
2598,24,21,17,16,11,7,12,8,2,4,6,0,0,0,4,19,4,0
2599,24,21,17,16,11,7,12,8,2,4,6,0,0,0,4,19,4,0
2600,24,21,17,16,11,7,12,8,2,4,6,0,0,0,4,19,4,0
2601,24,21,17,16,11,7,12,8,2,4,6,0,0,0,4,19,4,0
2602,24,21,17,16,11,7,12,8,2,4,6,0,0,0,4,19,4,0
2603,24,21,17,16,11,7,12,8,2,4,6,0,0,0,4,19,4,0
2604,24,21,17,16,11,7,12,8,2,4,6,0,0,0,4,19,4,0
2605,24,21,17,16,11,7,12,8,2,4,6,0,0,0,4,19,4,0
2606,24,21,17,16,11,7,12,8,2,4,6,0,0,0,4,19,4,0
2607,23,21,17,16,11,7,12,8,2,5,6,0,0,0,4,19,4,0
2608,23,21,17,16,11,7,12,8,2,5,6,0,0,0,4,19,4,0
2609,23,21,17,16,11,7,12,8,2,5,6,0,0,0,4,19,4,0
2610,23,21,17,16,11,7,12,8,2,5,6,0,0,0,4,19,4,0
2611,23,21,17,16,11,7,12,8,2,5,6,0,0,0,4,19,4,0
2612,23,21,17,16,11,7,12,8,2,5,6,0,0,0,4,19,4,0
2613,23,20,18,16,11,7,12,8,2,5,6,0,0,0,4,19,4,0
2614,23,20,18,16,11,7,12,8,2,5,6,0,0,0,4,19,4,0
2615,23,20,18,16,11,7,12,8,2,5,6,0,0,0,4,19,4,0
2616,23,20,18,16,11,7,12,8,2,5,6,0,0,0,4,19,4,0
2617,23,20,18,16,11,7,12,8,2,5,6,0,0,0,4,19,4,0
2618,23,20,18,16,11,7,12,8,2,5,6,0,0,0,4,19,4,0
2619,23,20,18,16,11,7,12,8,2,5,6,0,0,0,4,19,4,0
2620,23,20,18,16,11,7,12,8,2,5,6,0,0,0,4,19,4,0
2621,23,20,18,16,11,7,12,8,2,5,6,0,0,0,4,19,4,0
2622,24,20,18,16,11,7,11,8,2,5,6,0,0,0,4,19,4,0
2623,24,20,18,16,11,7,11,8,2,5,6,0,0,0,4,19,4,0
2624,24,20,18,16,11,7,11,8,2,5,6,0,0,0,4,19,4,0
2625,24,20,18,16,11,7,11,8,2,5,6,0,0,0,4,19,4,0
2626,24,20,18,16,11,7,11,8,2,5,6,0,0,0,4,19,4,0
2627,24,20,18,16,11,7,11,8,2,5,6,0,0,0,4,19,4,0
2628,24,20,18,16,11,7,11,8,2,5,6,0,0,0,4,19,4,0
2629,24,20,18,15,11,7,11,8,2,5,6,0,0,0,4,20,4,0
2630,24,20,18,15,11,7,11,8,2,5,6,0,0,0,4,20,4,0
2631,24,20,18,15,11,7,11,8,2,5,6,0,0,0,4,20,4,0
2632,24,20,18,15,11,7,11,8,2,5,6,0,0,0,4,20,4,0
2633,24,20,18,16,11,7,10,8,2,5,6,0,0,0,4,20,4,0
2634,24,20,18,16,11,7,10,8,2,5,6,0,0,0,4,20,4,0
2635,24,20,18,16,11,7,10,8,2,5,6,0,0,0,4,20,4,0
2636,24,20,18,16,11,7,10,8,2,5,6,0,0,0,4,20,4,0
2637,25,20,18,16,11,7,9,8,2,5,6,0,0,0,4,20,4,0
2638,25,20,18,16,11,7,9,8,2,5,6,0,0,0,4,20,4,0
2639,25,20,18,16,11,7,9,8,2,5,6,0,0,0,4,20,4,0
2640,25,20,18,16,11,7,9,8,2,5,6,0,0,0,4,20,4,0
2641,25,20,18,16,11,7,9,8,2,5,6,0,0,0,4,20,4,0
2642,25,20,18,16,11,7,9,8,2,5,6,0,0,0,4,20,4,0
2643,25,20,18,16,11,7,9,8,2,5,6,0,0,0,4,20,4,0
2644,25,20,18,16,11,7,9,8,2,5,6,0,0,0,4,20,4,0
2645,25,20,18,16,11,7,9,8,2,5,6,0,0,0,4,20,4,0
2646,25,20,18,16,11,7,9,8,2,5,6,0,0,0,4,20,4,0
2647,25,19,19,16,11,8,9,8,2,5,6,0,0,0,4,20,3,0
2648,25,19,19,16,11,8,9,7,2,5,7,0,0,0,4,20,3,0
2649,25,19,19,16,11,8,9,7,2,5,7,0,0,0,4,20,3,0
2650,25,19,19,16,11,8,9,7,2,5,7,0,0,0,4,20,3,0
2651,25,19,19,16,11,8,9,6,2,6,7,0,0,0,4,20,3,0
2652,25,19,19,16,11,8,9,6,2,6,7,0,0,0,4,20,3,0
2653,25,19,19,16,12,7,9,6,2,6,7,0,0,0,4,20,3,0
2654,25,19,19,16,12,7,9,6,2,6,7,0,0,0,4,20,3,0
2655,25,19,19,16,12,7,9,6,2,6,7,0,0,0,4,20,3,0
2656,25,19,19,16,12,7,9,6,2,6,7,0,0,0,4,20,3,0
2657,25,19,19,16,12,7,9,6,2,6,7,0,0,0,4,20,3,0
2658,25,19,19,16,11,7,9,6,2,6,7,0,0,0,4,20,4,0
